TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
119.536326531,0.24401,0,2.30666,0,0.391275,1.92882,0.286897,0.792115,0.081027,1.73952,0.961066,0.28872
119.582766440,0.0490661,0.00777867,2.75701,0,0.0374575,1.97951,0.22097,0.729051,0.0880537,1.81875,1.54081,0.144634
119.629206349,0.283953,0.058484,2.85148,0,0.0374182,1.7569,0.0862859,0.807205,0.350328,1.59553,1.92878,0.0611924
119.675646259,0.500142,0,2.82841,0,0.033221,1.75052,0.0432594,0.961336,0.598002,1.42997,1.64165,0.0161495
119.722086168,0.489875,0,2.92576,0.0876562,0.0638549,1.34639,0.127221,1.10492,0.0748445,1.67425,1.31823,0
119.768526077,0.420047,0,2.91786,0.0453488,0.071746,1.5507,0.0610823,1.23588,0.035907,1.99247,1.15682,0
119.814965986,0.244987,0,2.80425,0.0684091,0.0636991,1.39262,0.0458587,1.19276,0.0358699,2.11078,1.14811,0
119.861405896,0.0884798,0.149361,2.70877,0.611714,0.0432798,1.52786,0.0326947,1.15024,0.024753,1.88833,1.16968,0
119.907845805,0.0714793,0.24006,2.57896,0.596016,0.0146601,1.65675,0.0396494,1.31837,0.00214467,1.49686,1.1704,0.00672588
119.954285714,0.249707,0.122224,2.55369,0.429171,0.014655,1.62836,0.0427133,1.87422,0.00671901,1.45459,1.07419,0.0179333
120.000725624,0.423567,0.0275879,2.26561,0.220935,0.0158157,1.6051,0.0393321,2.61115,0.00967884,1.26383,1.0381,0.0414382
120.047165533,0.498738,0,2.02982,0.0167346,0.0173389,1.54912,0.0327526,3.03325,0.00801537,1.10557,1.25956,0.0863634
120.093605442,0.520054,0,1.71893,0,0.0166817,1.57771,0.0301062,3.30552,0.142344,0.763329,1.0385,0.118471
120.140045351,0.604151,0,1.40061,0,0.0144111,1.76499,0.0296878,3.4968,0.286657,0.638278,0.476522,0.353657
120.186485261,0.855026,0.0034654,0.957284,0,0.0141001,2.00323,0.0336972,3.47671,0.33918,0.695398,0.29239,0.426506
120.232925170,1.2094,0,0.702726,0,0.0158277,2.34454,0.0369155,3.24501,0.294528,0.770294,0.00218506,0.388063
120.279365079,1.40594,0,0.668373,0,0.0213215,2.40486,0.0406726,3.02327,0.17632,0.690686,0.00101153,0.337036
120.325804989,1.42707,0,0.826413,0,0.0257026,2.2525,0.0465734,2.97911,0.0830268,0.572589,0.00672385,0.282959
120.372244898,1.33761,0.0591449,0.599022,0.00314811,0.291498,1.63878,0.0530146,3.07906,0.0447445,0.798964,0.0530963,0.175625
120.418684807,1.22809,0.121477,0.70866,0.14946,0.545502,0.908961,0.182729,2.81115,0.00534285,0.994452,0.115149,0.0832835
120.465124717,0.937342,0,1.01403,0.172083,0.441327,0.870105,0.335025,2.47469,0.0348844,1.31706,0.0335258,0.0210468
120.511564626,0.949325,0.0348343,1.18502,0.150444,0.286307,0.979222,0.225285,2.58069,0.0390436,1.55261,0.157805,0.169373
120.558004535,1.65486,0.102916,1.04069,0.0942759,0.0100702,1.45536,0.0421239,2.241,0.0355265,1.83026,0.355949,0.208224
120.604444444,1.88767,0.102477,0.921747,0,0.0330956,2.51054,0.0275704,1.49893,0.084079,1.86373,0.409891,0.165564
120.650884354,2.05717,0.100941,0.554395,0,0.0346605,3.21219,0.0066467,1.31348,0.0892098,1.41034,0.398847,0.240055
120.697324263,2.26826,0.043861,0.22578,0,0.047392,3.59564,0.0477527,1.34421,0.0789744,1.1824,0.142512,0.129416
120.743764172,2.26119,0.00466875,0.118164,0,0.0908368,3.61806,0.0127551,1.23111,0.0407045,1.15929,0,0.00672221
120.790204082,2.31117,0.145595,0.0901678,0,0.133263,3.64862,0.0229704,0.974512,0.0791938,1.22888,0,0
120.836643991,2.28501,0.0484338,0,0,0.0952191,3.68894,0.0290535,1.20322,0.211347,1.30904,0.0441617,0.051755
120.883083900,2.31848,0,0,0,0.0587405,3.69986,0.0358718,1.21962,0.236407,1.37573,0.0706358,0.0752304
120.929523810,2.54859,0.0200201,0,0.101356,0.0266775,2.894,0.0565579,0.935481,0.0685205,1.43472,0.2173,0.0838326
120.975963719,2.48558,0.0805515,0.00265346,0.31304,0.0783622,2.4226,0.105156,0.657261,0,1.22002,0.708592,0.145694
121.022403628,2.27847,0.0681847,0.0966925,0.514067,0.0882616,2.92977,0.292736,0.556089,0,0.718197,0.776751,0.165766
121.068843537,2.20388,0,0.22314,0.400594,0.0703479,3.71414,0.248107,0.28286,0,0.571033,0.911061,0.00590391
121.115283447,2.08376,0.00642484,0.273697,0,0.0424117,3.86668,0.0289239,0.320665,0.110521,0.627769,1.14922,0.00435568
121.161723356,1.70364,0.0548245,0.45483,0,0.0430019,3.59902,0.00236457,0.820043,0.0594857,0.629006,1.41659,0.157127
121.208163265,1.09289,0.117869,1.5401,0,0.0459581,2.97023,0.030004,0.947775,0.096002,0.404091,1.89291,0.400492
121.254603175,0.440229,0.117311,2.28427,0,0.0488626,2.48054,0.0490477,1.03112,0.289506,0.270154,2.22654,0.75452
121.301043084,0.252757,0.0673439,2.76702,0,0.0562568,2.40383,0.174859,0.877288,0.196389,0.179275,2.0297,1.11775
121.347482993,0.623159,0.059914,2.99927,0,0,2.24881,0.122436,0.595476,0.05033,0.377123,1.72469,1.28034
121.393922902,1.11124,0.125622,2.62693,0,0,2.37976,0.0609401,0.286821,0.0399137,0.673847,1.33645,0.935424
121.440362812,1.2719,0.379401,2.29506,0,0.00617747,2.6086,0.0415442,0.51206,0.107763,0.471598,1.65397,0.544311
121.486802721,1.47101,0.483215,2.0779,0,0.0245567,2.64473,0.00244993,0.773822,0.128622,0.170707,2.44569,0.0270462
121.533242630,1.44683,0.130484,1.85615,0,0.0277764,2.78904,0,0.925046,0.102845,0.305818,2.79359,0.0633714
121.579682540,1.33408,0.0308358,1.65472,0,0.0245854,3.05628,0.01328,0.897081,0.0947026,0.504792,2.65795,0.0508613
121.626122449,1.45649,0.0043798,1.72405,0,0.0146643,3.39958,0.0396233,0.646838,0.00520998,0.392885,2.52967,0.0584317
121.672562358,1.62424,0.0126128,1.75834,0,0.0116272,3.41435,0.0336254,0.493829,0.00500944,0.253935,2.63856,0.0802065
121.719002268,1.65785,0,1.78622,0,0.014231,3.3599,0.0343031,0.397117,0.0553333,0.165731,2.6354,0.0399911
121.765442177,1.47684,0.167645,1.78669,0,0.0155621,3.10509,0.0341296,0.4188,0.0912765,0.153138,2.55058,0.0866363
121.811882086,1.44844,0.456396,1.40554,0,0.110927,2.9664,0.031271,0.905252,0.0455818,0.108563,2.21856,0.112437
121.858321995,1.75149,0.499082,0.483421,0.00738942,0.0452324,3.13847,0.028979,0.837203,0.042395,0.738845,1.46645,0.213507
121.904761905,1.86634,0.310645,0.216848,0.073546,0.0908016,3.48498,0.0425274,0.644049,0.0025738,0.933759,0.826299,0.161234
121.951201814,2.07206,0.0379351,0.272485,0,0.1067,3.49276,0.0477539,0.731551,0,1.10954,0.927918,0
121.997641723,2.04477,0.236191,0.374446,0.01038,0.0524487,3.1132,0.198216,0.850255,0.246299,1.19723,0.765732,0.0724484
122.044081633,2.04594,0.240963,1.28583,0.0349889,0,2.15026,1.0242,0.222781,0.507823,0.861964,0.774251,0.196149
122.090521542,1.8138,0.276115,1.71603,0.154638,0.0174761,1.56212,1.68418,0.00583405,0.577781,0.300728,0.911461,0.0960314
122.136961451,1.56885,0,1.4848,0,0.0307253,1.40262,1.76962,0.00484159,0.974741,0.306279,1.12906,0.235961
122.183401361,1.45678,1.04998,1.23769,0,0.029152,1.49907,0.984076,0.108002,0.871757,0.382667,1.03187,0.319471
122.229841270,1.33791,1.36426,1.21331,0,0.0221022,1.54956,0.294731,0.195708,1.0414,0.189169,0.902601,0.281756
122.276281179,1.43582,1.11382,1.61395,0,0.0171807,2.14868,0.0470199,0.166124,1.11779,0.0147984,0.71947,0.17954
122.322721088,1.52978,0.386581,1.81981,0,0.0345241,2.72768,0.0463626,0.00598345,0.720992,0.39305,0.822947,0.0922192
122.369160998,1.90285,0.0240775,1.36998,0,0.0272201,2.92265,0.0444643,0.00984116,0.322994,0.3849,1.1061,0.238587
122.415600907,1.70275,0.0403964,0.462547,0.337982,0.0131461,2.91975,0.0255495,0.422732,0.405599,1.01132,0.932779,0.112518
122.462040816,0.902465,0.368286,0.206033,0.261991,0.0271009,2.71371,0.0229192,0.949112,0.341893,1.33267,0.450723,0.0885548
122.508480726,0.55725,1.56986,0.578247,0,0.130038,1.91745,0.0378491,0.788561,0.427983,1.15541,1.25196,0.0963122
122.554920635,0.248693,1.84655,0.722316,0.0836035,0.872228,1.50324,0.0669745,0.279803,0.584126,1.37262,1.47268,0.0447391
122.601360544,0.372674,1.62269,0.8269,0.173127,1.27105,1.09281,0.566207,0.282656,0.485006,1.52069,1.36787,0.00912438
122.647800454,0.248586,1.36567,0.800478,0.395504,1.28978,1.17036,0.694721,0.109168,0.299224,1.81788,0.751932,0.0232945
122.694240363,0.276888,1.07494,0.792823,0.512785,1.30265,1.40025,0.660308,0.0497011,0.0937093,2.02056,0.261084,0.317218
122.740680272,0.61062,0.70957,0.880863,0.433068,1.38902,1.73721,0.344529,0.17908,0.227776,1.65096,0.0841282,0.190005
122.787120181,0.84087,0.340688,1.13593,0.217019,1.32184,1.98728,0.223036,0.509654,0.403543,1.2198,0.00251258,0.0158562
122.833560091,1.17877,0.198171,0.81859,0,1.08011,1.72343,0.288808,0.735224,0.856481,1.23692,0.0614348,0
122.880000000,1.27333,0.258076,0.727536,0,1.14628,1.55286,0.562927,0.394459,0.541041,1.68054,0.160856,0
122.926439909,0.963288,0.279711,1.16146,0,1.31545,1.72586,0.494384,0.106743,0.554335,1.85807,0.46099,0
122.972879819,0.641238,0.0537028,1.51565,0,1.27939,1.65483,0.252673,0.0320278,0.534976,1.75841,0.841172,0
123.019319728,0.756408,0.0167031,1.46254,0,1.40761,1.79918,0.091178,0.118576,0.375571,1.90312,1.05495,0
123.065759637,1.07304,0,0.946021,0,1.43243,1.7612,0.0561706,0.28242,0.0427813,2.79949,0.798364,0.100395
123.112199546,1.16343,0,0.967976,0,1.25927,1.89067,0.0590253,0.156602,0.038114,3.19402,0.330336,0.228548
123.158639456,1.5996,0.0526717,1.24353,0.0081527,1.05901,2.02573,0.523655,0.20669,0.0912994,3.0575,0.169591,0.278257
123.205079365,1.72263,0.069374,1.37743,0.0105795,1.10314,1.94756,0.61962,0.251994,0.105011,2.66333,0.317281,0
123.251519274,1.5092,0.089506,1.60313,0.012726,1.17861,1.88754,0.0155425,0.694561,0.0956565,2.31888,0.296467,0
123.297959184,1.44442,0.0699074,1.64277,0.0127563,1.39252,1.87832,0.00474263,1.04346,0.0996058,1.58648,0.25452,0
123.344399093,1.58483,0.00150764,1.66093,0.0108399,1.3418,1.64829,0.00516378,1.17902,0.318379,0.780637,0.731419,0
123.390839002,1.13051,0.00167441,2.25406,0.0139324,0.631694,1.81023,0.00275984,1.5184,0.38527,0.16068,1.60741,0
123.437278912,0.141117,0.00173244,2.74723,0.0153424,0.34227,1.78541,0,1.84104,0.362742,0.278538,1.99449,0
123.483718821,0.12507,0.00187846,2.54209,0.0163218,0.0239298,1.58995,0.228157,2.03941,0.297604,0.507919,1.93581,0
123.530158730,0.0903381,0.00221987,1.88256,0.0176921,0,2.08926,0.153764,2.37824,0.342533,0.420791,2.03806,0.054142
123.576598639,0.112099,0.00220148,1.53787,0.0203697,0.0124531,2.45341,0.0565321,1.93806,0.341552,0.0319493,2.27324,0.00926023
123.623038549,0.154357,0.105876,0.975104,0.0645636,0,2.73408,0.00700351,1.93889,0.231882,0.0514119,2.14181,0
123.669478458,0.673819,0.189546,0.811288,0.100863,0.00376342,2.66168,0.0203544,2.02112,0.0441025,0.218433,1.66914,1.81876e-05
123.715918367,0.578993,0.000820668,0.574054,0.309555,0.00496561,2.91472,0.0309035,1.80324,0.0842102,0.395309,1.4427,0.00799951
123.762358277,0.460784,0.00119149,0.538811,0.592571,0,2.90064,0.0343175,1.59624,0.142082,0.404467,1.72401,0
123.808798186,0.743142,0.0280515,0.689415,0.557032,0.0640446,2.61738,0.0682518,1.29603,0.105611,0.724231,1.99748,0.163842
123.855238095,1.0064,0.147628,0.656446,0.0946161,0.239261,2.23331,0,1.06257,0.0458052,0.747712,2.82831,0.13569
123.901678005,1.01196,0.27858,0.607149,0.0134856,0.349196,2.49111,0,0.838634,0.0795135,0.567007,2.93379,0
123.948117914,0.949749,0.464976,0.851509,0.0115394,0.299299,2.48406,0,0.952541,0.0909686,0.223532,2.87649,0
123.994557823,0.742697,0.38039,0.723513,0.0575021,0.216189,1.96696,0.015915,1.54581,0.113823,0.660745,2.61126,0
124.040997732,0.647479,0.238421,0.639568,0.581406,0.230715,1.0952,0.0365005,2.24503,0.149322,0.647454,2.53084,0.148932
124.087437642,0.388176,0.115807,0.714592,1.04491,0.368898,0.995584,0.088952,2.42662,0.148702,0.511683,2.43235,0.234805
124.133877551,0.0766774,0.150172,0.614112,1.98329,0.317817,1.08923,0,2.36544,0.07944,0.118264,2.59282,0.00132102
124.180317460,0.48046,0.136402,0.0173688,2.69418,0.057316,1.32996,0,2.00999,0.00544436,0.145564,2.2255,0.0639487
124.226757370,0.667873,0.0644662,0.0454097,2.69003,0.0461486,1.57337,0.22835,1.70417,0.00135257,0.274416,1.7279,0.176451
124.273197279,0.707194,0.0295758,0.159551,2.66269,0.0403852,1.42901,0.36498,1.54876,0.0191496,0.617721,1.34049,0.130638
124.319637188,0.384936,0,0.607214,2.52071,0.0389311,0.921066,0.47559,1.901,0.179791,0.62383,1.16344,0.112313
124.366077098,0.0531945,0,1.01781,2.18526,0.0404052,0.48232,0.185409,2.54142,0.277284,0.485063,1.31699,0.0936605
124.412517007,0.120771,0,1.05766,2.10376,0.0334097,0.0742581,0.0300962,2.83943,0.388148,0.207708,1.57205,0.0501578
124.458956916,0.18114,0.018952,0.834314,2.45029,0.141454,0.315844,0,2.9266,0.396762,0,1.81065,0.0631801
124.505396825,0.412592,0,0.579709,3.02447,0.033236,0.229658,0,2.84775,0.0592752,0.12366,1.92048,0.000190046
124.551836735,0.281076,0,0.965874,2.94693,0.0469622,0.224138,0,3.08391,0.003219,0.158899,1.89347,0.0344009
124.598276644,0.108906,0,1.22442,2.37138,0.0375416,0.242475,0,3.24404,0.0942415,0.143052,2.27058,0
124.644716553,0.0585142,0.181639,1.32786,1.83735,0.0479219,0.54039,0,3.06822,0.160928,0.104269,2.57852,0
124.691156463,0.0181442,0.0494056,1.40003,1.80628,0.203241,0.969336,0.138397,2.52385,0.173535,0.0750311,2.44956,0
124.737596372,0.0263658,0.0279325,1.53332,1.73364,0.20625,1.11243,0.508599,2.09362,0.150942,0.154347,2.32283,0.146612
124.784036281,0,0,1.71142,1.72126,0.0985981,0.812164,0.799757,1.90876,0.141762,0.42099,2.34561,0.0671274
124.830476190,0.0202361,0,1.53428,1.76683,0.002946,0.338507,0.443257,2.86342,0.175913,0.216268,1.93712,0.207507
124.876916100,0.0639548,0,1.50409,1.89857,0.00151744,0.348348,0.212283,3.43233,0.165078,0.0922997,1.65321,0.187897
124.923356009,0.00184925,0,1.58371,1.84929,0.0244127,0.200809,0.0879177,3.48054,0.149199,0.0989848,2.03263,0.0600214
124.969795918,0,0,1.65068,1.57868,0.0255326,0.0103596,0,3.37196,0.120251,0.0853777,2.55526,0.145469
125.016235828,0,0,1.59252,1.2868,0.04968,0,0,3.27678,0.103037,0.0531183,2.77566,0.161716
125.062675737,0,0.00353973,1.54829,1.28235,0.0634473,0,0,3.12377,0.0795526,0.00665643,2.86305,0.194971
125.109115646,0,0.00363644,1.42358,1.6958,0.015639,0.00124368,0,2.91263,0.0373555,0.00643902,2.8621,0.0864233
125.155555556,0,0,1.6646,1.73504,0.0158349,0.00165032,0,2.75155,0.0873436,0.0506343,2.76921,0
125.201995465,0,0,1.9674,1.57842,0.0148179,0.00228033,0.127114,2.62293,0.0543937,0.0673116,2.68235,0
125.248435374,0,0,1.96977,1.48287,0.0117635,0.0873045,0.204495,2.63567,0.0345885,0.0432192,2.41341,0.0134465
125.294875283,0.734755,0.00253448,1.39283,1.54081,0.00965459,0.219685,0.126457,2.61903,0.00942052,0.0398891,1.96603,0.0106096
125.341315193,1.75048,0.0197641,0.634743,1.60925,0.0112491,0.214845,0,2.58807,0.00531311,0.106494,1.82729,0.107156
125.387755102,1.82904,0.00352952,0.0655076,1.6596,0.0493815,0.197473,0,2.66601,0.0282505,0.495103,2.02705,0.134416
125.434195011,1.52072,0,0.314713,1.32513,0.0434685,0.490924,0.297309,2.52326,0.0442655,0.701841,1.68557,0.0195702
125.480634921,1.38059,0,0.502246,1.14322,0.021383,1.33748,0.283293,2.31781,0.110582,0.791017,1.19012,0
125.527074830,1.37316,0,0.445459,0.873629,0.0383178,2.27009,0.315723,2.17159,0.107705,0.90677,1.30462,5.28652e-05
125.573514739,1.40316,0,0.43846,0.700937,0.314523,2.71972,0.267127,1.9191,0.103672,0.875858,1.62696,0.000140882
125.619954649,1.30008,0,0.447892,0.56969,0.532897,2.46264,0.00140745,1.91701,0.100414,0.415064,2.28435,0.000109783
125.666394558,1.12524,0.0193092,0.246808,0.570305,0.61886,2.22738,0,2.28527,0.10874,0.151423,2.44487,0.062709
125.712834467,0.584521,0.0769163,0.464022,0.791947,0.544729,1.86952,0,3.11488,0.111565,0.106221,1.94012,0.10356
125.759274376,0.160562,0,0.658078,1.09722,0.284984,1.26577,0.147722,3.61225,0.100579,0.103154,1.34773,0.440757
125.805714286,0.145412,0,0.412836,1.48909,0.0213316,0.751183,0.218329,3.65076,0.103635,0.0696777,0.986602,0.373091
125.852154195,0.196016,0.197545,0.238925,1.16061,0.0286763,0.580359,0.0743407,3.41393,0.107591,0.0653277,1.58376,0.0648379
125.898594104,0.0415425,0.551004,0.483368,0.659252,0.20099,0.940408,0,2.83781,0.096265,0.033877,1.94623,0.0408816
125.945034014,0,0.641445,0.698643,0.726718,0.0135447,1.34955,0,2.33845,0.0614621,0.0721012,1.69195,0.0752346
125.991473923,0,0.628754,0.961634,0.531538,0.0162864,1.29497,0,2.37598,0.300301,0.329416,1.57559,0.308741
126.037913832,0.00286416,0.436388,1.33281,1.01994,0.0226822,1.03101,0.312333,2.50938,0.401299,0.547195,1.06311,0.0452856
126.084353741,0.0288883,0.3615,1.67093,1.24961,0.0388442,0.273972,0.391345,2.70603,0.06029,0.544352,0.902725,0
126.130793651,0.0387328,0.358088,1.64421,1.01178,0.152502,0.0818156,0.304808,3.02033,0,0.237189,0.735806,0.00150298
126.177233560,0.0810573,0.315747,1.40706,1.2123,0.17436,0.00369723,0.181944,3.24182,0,0.0132453,1.04014,0.0158139
126.223673469,0.149559,0.393204,1.38153,1.58569,0.0513563,6.43166e-05,0.0835774,3.26261,0.0208287,0.0161929,1.22261,0
126.270113379,0.108254,0.225767,1.3556,1.7421,0.0129,0,0,3.23544,0.0708706,0.0755238,1.12343,0
126.316553288,0.11671,0.00792867,1.34752,1.14008,0.0620604,0.0761542,0.0230596,3.00107,0.195451,0.158504,1.52045,0.0158266
126.362993197,0.155821,0.00823324,1.55901,0.847805,0.262672,0.785194,0.0137251,2.36298,0.147047,0.293797,1.73451,0
126.409433107,0.155173,0.00406609,1.57805,0.759804,0.201658,1.12787,0.0730727,1.80769,0.152857,0.174679,2.24657,0
126.455873016,0.152799,0,1.56958,0.80148,0.192754,1.07361,0.367271,1.54775,0.132166,0.0918937,2.9335,0
126.502312925,0.132482,0,1.71601,0.96537,0,1.08832,0.570042,1.66218,0.196309,0.130104,2.96992,0.0504178
126.548752834,0.16131,0,1.71037,1.21619,0,0.934585,0.304459,1.92481,0.304457,0.134279,2.54284,0.0419773
126.595192744,0.145719,0,1.85988,1.5762,0.00678876,0.67832,0.145076,2.017,0.142052,0.12537,2.24618,0
126.641632653,0.0750408,0,2.03594,1.82967,0.0190064,0.81487,0.127747,2.13914,0.11536,0.118128,1.89635,0
126.688072562,0.00962633,0,2.2793,1.77923,0.0174872,0.896288,0,2.01976,0.124704,0.0932422,1.93066,0.562798
126.734512472,0,0,2.24608,1.71904,0.0101462,0.772885,0,1.99242,0.13531,0.206366,2.01428,0.633336
126.780952381,0,0,2.18747,1.86088,0.0162857,0.470918,0,2.09194,0.0667837,0.315579,2.0827,0.505815
126.827392290,0.0185906,0,2.19007,2.01031,0.015466,0.0846333,0,2.52676,0.0375027,0.348749,2.01058,0.377556
126.873832200,0.117571,0,2.34211,1.89433,0.016398,0,0.125238,2.63429,0.0250795,0.510639,1.86788,0.095635
126.920272109,0,0,2.28851,1.2376,0.0130501,0.247742,0.172076,2.9048,0.0765487,0.641669,1.81486,0.300367
126.966712018,0,0,2.06312,1.78197,0.00828363,0.602983,0,2.88318,0.340811,0.461154,1.60967,0.476807
127.013151927,0.0289239,0,1.67123,2.27022,0.0361404,1.1019,0,2.21142,0.56242,0.671397,1.34516,0.383291
127.059591837,0.491385,0,1.50344,2.42899,0.0133967,1.84732,0,0.968298,0.637606,1.4713,0.825902,0.356727
127.106031746,0.929975,0,1.58463,2.17847,0.0124602,2.01542,0,0.729208,0.639416,1.82542,0.536489,0.21548
127.152471655,1.45343,0,1.65987,2.02756,0.0143709,1.50344,0,0.763829,0.575352,1.63646,0.398579,0.0650988
127.198911565,1.47919,0,1.78381,2.0197,0.0193151,1.25615,0.127375,0.884527,0.433388,1.56418,0.337164,0.0705308
127.245351474,1.13909,0,1.99679,1.47666,0.0238396,1.65607,0.143149,0.910314,0.323221,1.33197,0.621171,0.0647221
127.291791383,0.916742,0.0155306,2.29921,0.695735,0.0168962,1.76044,0.022057,1.05078,0.586792,0.939934,1.08355,0.15791
127.338231293,0.698131,0,2.37551,0.583214,0.0244314,1.54265,0.0100782,1.26039,0.431171,0.622758,1.31217,0.276761
127.384671202,0.0195578,0,1.90109,0.806178,0.0963084,1.43443,0,2.05209,0.227827,0.243046,1.23976,0.274366
127.431111111,0,0.0359738,1.31355,0.908416,0.175608,1.16551,0,3.05046,0.168266,0.145477,1.49991,0.480824
127.477551020,0,0.038372,1.15424,2.20283,0.14403,0.182985,0,3.18585,0.127131,0.107815,1.32514,0.601964
127.523990930,0.00267757,0.0581426,0.957355,2.49764,0.084407,0.0222266,0,3.28796,0.113614,0.0726579,1.39859,0.658161
127.570430839,0.0636804,0.0834383,0.879896,2.4088,0.165933,0.0344612,0,3.45524,0.111182,0.0443657,1.51119,0.512746
127.616870748,0.118787,0.0734771,0.870832,2.28238,0.0542756,0.369658,0,3.38759,0.0810905,0.02452,1.34285,0.373986
127.663310658,0.338193,0.00924051,0.768144,2.15192,0.0767003,0.861622,0,3.28364,0.0581349,0.0229223,0.986402,0.223932
127.709750567,0.39836,0.0166903,0.815132,2.01294,0.20814,0.715247,0,3.34509,0.0369054,0.00874835,1.18665,0.166414
127.756190476,0,0.158326,0.820452,2.17337,0.290389,0.325264,0,3.68563,0.0617538,0.0432236,1.50522,0.161753
127.802630385,0.00874445,0.434394,0.962828,2.37378,0.29629,0.168587,0.0366468,3.67309,0.0928084,0.0119341,1.64696,0.315755
127.849070295,0.0595692,0.398313,1.15677,2.47936,0.161323,0.35087,0.0803595,3.47491,0,0.0029383,1.6678,0.541367
127.895510204,0.10722,0.0880426,1.10131,2.63412,0.0405849,0.265126,0.0330238,3.25847,0,0.00387532,1.56225,0.583179
127.941950113,0.0925866,0.0168858,1.0559,2.6703,0.0819639,0.0323335,0,3.24709,0.0299075,0.0213878,1.47604,0.411717
127.988390023,0.0410017,0.0936206,0.907182,2.45942,0.0392241,0.110598,0,3.21696,0.0641663,0.0707088,1.50184,0.369019
128.034829932,0.0349869,0.149344,1.00979,1.49717,0.133581,1.04442,0.00793879,3.11069,0.44939,0.0892808,1.50638,0.410857
128.081269841,0,0.081711,1.02449,0.675299,0.0985347,1.45676,0.1188,2.57357,0.419568,0.0864267,2.35861,0.326122
128.127709751,0,0.0823433,1.24632,0.663786,0.00422185,1.70999,0.222485,2.11199,0.174932,0.0917727,3.11274,0.188744
128.174149660,0.0151939,0.00164946,1.48934,0.794156,0.000575192,1.83462,0.111826,1.75834,0.207547,0.0300977,3.17726,0.221677
128.220589569,0.0610058,0,1.53841,1.35625,0.0128784,1.64232,0.0301821,2.08689,0.169047,0.122621,2.54971,0.23789
128.267029478,0.113211,0.0503621,1.54364,1.53345,0.00704363,1.20197,0.143512,2.48239,0.175981,0.0551578,1.88362,0.578899
128.313469388,0.0791001,0.113335,1.59268,1.4548,0,0.568061,0.106399,2.91043,0.158856,0.0812731,1.76499,0.660544
128.359909297,0.0575432,0.0191495,1.56623,1.58623,0.0939412,0.215193,0.0791132,3.0979,0.158009,0.092339,1.9734,0.367548
128.406349206,0.054139,0,1.55235,1.70694,0.0744575,0.216437,0.0906199,3.21604,0.141439,0.0929444,2.14007,0.227759
128.452789116,0.0212736,0,1.60957,1.61792,0.0171894,0.131028,0,3.3646,0.112938,0.0796828,2.24298,0.277084
128.499229025,0,0,1.71454,1.28631,0.00676169,9.20118e-05,0.10165,3.26405,0.109948,0.0628941,2.23776,0.340522
128.545668934,0.000937087,0,1.86944,1.23387,0.0240364,0,0.225117,2.809,0.243577,0.0648537,2.32053,0.152624
128.592108844,0,0,2.09352,1.38177,0.024356,0.0705129,0.128277,2.42056,0.28329,0.0371504,2.26476,0.0446788
128.638548753,0,0,2.02302,1.45972,0.0315172,0.0901866,0.00638605,2.57901,0.219807,0.0287496,1.83027,0.0764542
128.684988662,0,0,1.92778,1.43981,0.0184578,0.0454048,0,2.7979,0.140925,0.0485972,1.83111,0.125183
128.731428571,0.508189,0,1.82931,1.47893,0.0158058,0.0338607,0.00125056,2.81517,0.00873592,0.307624,1.65526,0.124362
128.777868481,1.7349,0,1.1001,1.58829,0.0747829,0.558398,0.0828776,2.50567,0.0430335,0.681059,1.41757,0.0605392
128.824308390,2.37224,0,0.975711,1.07546,0.0375044,0.871674,0,2.55816,0.236264,0.878915,1.31009,0.138721
128.870748299,2.54076,0,1.16902,0.729958,0.00943126,1.17412,0.194419,2.43579,0.122889,0.927693,0.644401,0.102633
128.917188209,1.87109,0.207599,1.04528,0.52642,0.0196022,1.93924,0.369239,1.81586,0.12748,0.619514,1.08447,0.118884
128.963628118,0.347597,0.564977,0.882334,0.315957,0.0180179,2.79811,0.447768,1.3314,0.0942909,0.422515,1.8406,0.258962
129.010068027,0.515893,0.752461,0.239223,0.281969,0.00281713,2.88664,0.53155,0.455875,0.113803,0.66021,1.61162,0.159513
129.056507937,0.696626,0.792459,0.374156,0.413747,0.0264521,2.23868,0.609076,0.619703,0.127796,0.248982,1.52107,0
129.102947846,0.664637,0.681108,0.830036,0.139614,0.0315287,1.9909,0.451441,1.20412,0.136432,0.27702,1.80705,0
129.149387755,0.803636,0.399199,1.16421,0.192313,0,1.75041,0.446667,1.48869,0.115042,0.466263,1.90756,0
129.195827664,0.806894,0.0679822,0.902302,1.05946,0.00399031,1.70565,0.36477,2.15336,0.124405,0.788187,1.84031,0.0399884
129.242267574,0.714668,0.00611121,0.302401,1.77299,0.0204675,1.81967,0.038118,2.36751,0.152604,0.625921,2.13256,0
129.288707483,0.231424,0.0769294,0.176713,1.87953,0.43638,1.9278,0,1.59404,0.122898,2.06379,1.46091,0
129.335147392,0,0.116909,0.219624,0.858598,0.803911,1.27922,0,0.381668,0.11734,3.54349,0.854851,0.0495787
129.381587302,0,0.195639,0.262317,0.258361,1.03814,1.06622,0,0.201234,0.0873824,3.80023,0.947358,0.00657498
129.428027211,0,0.2468,0.334147,0.513198,0.998597,0.893437,0.0983831,0.320575,0.0542388,3.98534,0.7806,0
129.474467120,0,0.247897,0.51835,0.709817,1.0515,0.79538,0.0176115,0.252054,0.0470177,4.14828,0.674286,0
