TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
99.009886621,0.272701,0.279329,1.77232,0.910268,0.00304519,2.11323,0.0770423,1.19145,0,1.67825,1.23936,0.325467
99.056326531,0.301382,0.00696324,1.85561,1.12412,0.00193215,1.75024,0.105409,1.27441,0.0875992,1.73112,1.20262,0.318198
99.102766440,0.459352,0.0183337,1.72848,1.15417,0.730075,1.4869,0.130822,1.30989,0.0129433,1.43815,1.54344,0.275147
99.149206349,0.480168,0.0485631,1.46006,0.955061,1.41804,1.23657,0.100773,1.33321,0.0270791,1.16446,1.74405,0.220949
99.195646259,0.354161,0.0454206,0.997563,0.457639,1.29859,1.31273,0.0450058,1.14185,0,1.09013,1.51712,0.692692
99.242086168,0.104453,0.0507359,0.979885,0.0187079,0.935017,2.01504,0.0261779,1.05425,0.0262646,1.02167,0.616303,1.16779
99.288526077,0.141333,0.0570619,1.35149,0.0943567,0.708916,2.31083,0.0773284,1.22237,0.029132,1.06929,0.745743,0.965804
99.334965986,0.0789145,0.0655634,1.56423,0,0.499263,2.5019,0.125397,1.31595,0.0694526,1.15252,1.26303,0.546346
99.381405896,0.0742994,0.268759,1.78149,0,0.569915,2.70953,0.114104,1.22047,0.0590021,1.03636,1.26223,0.249904
99.427845805,0.404277,0.117471,1.93656,0,0.438798,2.97965,0.100863,0.72569,0.0699471,1.15,1.02724,0.329225
99.474285714,0.448956,0.0215785,2.09222,0,0.349426,3.13613,0.101531,0.517297,0.0888312,1.02272,1.13799,0.19896
99.520725624,0.394244,0.124996,1.89884,0.161738,0.202997,3.10039,0.12595,0.429682,0.174715,0.882517,1.5193,0.169114
99.567165533,0.204608,0.190052,1.45693,0.636447,0.5105,2.14958,0.155844,0.639521,0.204814,0.568933,2.38691,0.0557751
99.613605442,0.0945454,0.141988,1.31283,1.03152,0.683622,1.5691,0.174267,0.855489,0.196016,0.301515,2.7245,0.0206663
99.660045351,0.0847883,0.0762857,1.7307,0.962527,0.167707,1.598,0.101463,1.03489,0.135911,0.115046,2.74448,0.000914415
99.706485261,0.186468,0.0755854,2.11427,0.491741,0.0362711,1.75407,0,1.11975,0.119861,0.0712147,2.6239,0
99.752925170,0.0699135,0.0708449,2.37766,0.281657,0.0300623,1.67914,0.0243125,1.09243,0.0757919,0,2.60033,0
99.799365079,0.034565,0.151725,2.16057,0.332758,0.12813,1.23491,0.0594138,1.73237,0.0874908,0.0787165,2.6541,0.0289162
99.845804989,0.273103,0.0481087,1.93374,0.603946,0.237873,0.897136,0.0522168,2.44213,0.0400799,0.401327,2.2672,0
99.892244898,0.440588,0.014715,2.0519,0.59928,0.00693957,1.25465,0.0514669,2.312,0.0461329,0.724195,1.88541,0
99.938684807,0.516303,0.0162267,2.11423,0.297376,0,1.63436,0.137199,2.05299,0.0473871,0.779141,1.90391,0
99.985124717,0.519954,0.0212692,2.10075,0.14762,0,1.74244,0.0650075,1.98607,0.074597,0.399888,2.04225,0.00720857
100.031564626,0.512436,0.0713206,1.8013,0.392779,0,1.60023,0.0661967,2.17635,0.319086,0.136052,1.87887,0.0807355
100.078004535,0.725858,0.0771294,1.71157,0.639553,0.43221,0.703704,0.138347,2.05244,0.0994118,0.62079,1.1139,0.0297067
100.124444444,0.992174,0.148234,0.49283,0.892354,1.02341,0.689852,0.197546,1.07487,0.0850275,0.674375,1.0361,0.12824
100.170884354,1.04735,0.0833849,0.380269,1.09644,0.549734,0.715954,0.221088,0.443757,0.1085,1.06459,0.977428,0.170211
100.217324263,0.713185,0.047801,0.262063,1.29983,0.283297,0.675808,0.221239,0.344256,0.152441,1.32137,1.40294,0.00259912
100.263764172,0.474975,0.0413099,0.239063,1.64278,0.331176,0.656796,0.149595,0.293576,0.154099,1.34128,1.62358,0.0538521
100.310204082,0.677561,0.00323401,0.24302,1.65022,0.728554,0.400921,0.0263946,0.16104,0.100788,1.23643,1.35143,0.642574
100.356643991,0.950617,0.0025825,0.0505023,0.865337,1.55466,1.04914,0.0412555,0.0367383,0.0364698,1.02963,0.990595,1.06719
100.403083900,1.55047,0.00440216,0.00426358,0.0620479,1.46452,1.9808,0.0338055,0.0142317,0.400194,0.737668,0.689677,0.910968
100.449523810,1.34622,0.040877,0.00443803,0.0129314,1.22659,3.21432,0.0171907,0.0214535,0.415756,0.202762,0.0376396,0.39591
100.495963719,1.55511,0.0153557,0.0792628,0.000823316,0.745995,3.69597,0.00829292,0.0746602,0.181507,0.0389978,0.00353301,0.224267
100.542403628,1.89929,0.00246812,0.154265,0,0.752532,3.66117,0,0.0485701,0.000519311,0,0.0734884,0.514995
100.588843537,2.02876,0.0025343,0.176433,0,0.750926,3.76968,0,0.0467518,0.000964361,0,0.127996,0.805282
100.635283447,2.10449,0.00221326,0.095448,0.00379882,0.647787,3.8651,0,0.0434182,0.00175874,0.00415493,0.0298937,0.771277
100.681723356,2.27797,0.00304357,0.00297529,0.0195393,0.282016,3.98843,0,0.0449398,0.00812452,0.10206,0.0154781,0.629092
100.728163265,2.57382,0.00324048,0.00266954,0.0487891,0.0268471,4.0274,0.00488067,0.0499713,0.0175433,0.116456,0,0.117336
100.774603175,2.58061,0.00327801,0.00226797,0.0711375,0.0324441,4.02654,0,0.0523071,0.126177,0.0730512,0,0.140855
100.821043084,2.49361,0.00234866,0.000339003,0.0691305,0.0178515,3.89302,0,0.0522185,0.30027,0.0679857,0.0551684,0.164105
100.867482993,2.53029,0.165466,0.000539391,0.0629793,0.0104576,3.78505,0,0.0513446,0.290359,0.131862,0.0814329,0.165166
100.913922902,2.38711,0.201503,0.257821,0.0189607,0.00896764,3.74812,0,0.205359,0.150176,0.0656762,0.10587,0.0975122
100.960362812,1.84792,0.0723014,1.06258,0,0.00940091,3.43361,0.0462049,0.34269,0.3999,0.00098821,0.219519,0.156613
101.006802721,1.70957,0.00566044,1.78469,0,0.0252465,2.94279,0.229487,0.0970129,0.761828,0,0.109737,0.150388
101.053242630,1.71751,0.0147608,2.01372,0,0.0931798,2.37678,0.451541,0.280602,0.820921,0,0.00983412,0.119034
101.099682540,1.8072,0.417289,1.79578,0.00505618,0.170825,2.45334,0.277909,0.50479,0.542522,0.0735928,0,0.0490275
101.146122449,1.95779,1.04009,1.32267,0.0131276,0.248292,2.57254,0.0836344,0.891455,0.27368,0,0,0.0221743
101.192562358,2.72744,0.851092,0.737498,0.0159586,0.440345,2.71859,0.103286,1.00226,0.303818,0,0,0.0234047
101.239002268,3.49328,0.0222799,0.445861,0,0.851573,2.4131,0.0939641,1.31675,0.250612,0,0.00881641,0.0379157
101.285442177,3.75103,0.0332569,0.496435,0,1.41054,1.90672,0.137481,1.46008,0.0248662,0,0.0151309,0.0526842
101.331882086,3.84025,0.022779,0.403914,0,1.74105,1.60107,0.0522792,1.45984,0.0235135,0,0.0236779,0.0544438
101.378321995,3.98079,0.031253,0.222809,0,1.94501,1.29817,0.0594479,1.42316,0.016894,0,0.040715,0.0230924
101.424761905,4.0456,0.0511636,0.304907,0.00296422,2.16736,0.852425,0.0975937,1.06688,0.0661304,0.0273411,0.0536577,0.0150394
101.471201814,4.03483,0.0514141,0.194118,0.00748582,2.12372,0.997497,0.186655,0.841357,0.0631993,0.113463,0.0550155,0.0355295
101.517641723,4.00126,0.0118161,0.0303211,0.0106274,1.94672,1.3182,0.257809,0.702115,0.00164472,0.134989,0.0445488,0.0744288
101.564081633,4.09469,0.00615058,0.000506148,0.0171552,2.01753,1.12675,0.196716,1.11692,0,0.0612656,0.0314431,0.0944191
101.610521542,4.34365,0.0179971,0.000373992,0.0158198,2.22195,0.584025,0.0268103,1.34882,0.00158731,0.0285511,0.0287991,0.0242892
101.656961451,4.32407,0.0292472,0.000607378,0.00742026,2.35563,0.286382,0.0537009,1.51158,0.00575332,0,0.0255429,0
101.703401361,4.20223,0.0353333,0.000818805,0.0225774,2.34052,0.255849,0.0505015,1.53763,0.0101358,0,0.0287514,0.0371472
101.749841270,4.19475,0.0254179,0.000226721,0.0058157,2.22658,0.21551,0.0470288,1.69608,0.0725497,0,0.0124985,0.0465314
101.796281179,4.2059,0.0782438,0,0,2.19489,0.278997,0,1.52258,0.208556,0.0715197,0.00056822,0.0442195
101.842721088,4.22397,0.0394017,0,0.00456039,2.38809,0.296172,0,1.16181,0.421234,0.0713287,0.0747687,0.0180956
101.889160998,4.12022,0.0498115,0.000558289,0.00749948,2.5953,0.326717,0.00561152,1.1897,0.675233,0.0900922,0.12679,0.00349824
101.935600907,3.98262,0.0452578,0.000796658,0.0113988,2.63279,0.387814,0.0468997,1.32511,0.648848,0.0990741,0.0769505,0.00794482
101.982040816,3.75774,0.031688,0.00109025,0.0140909,2.54364,0.498908,0.0642357,1.63359,0.263327,0.0785947,0.0519916,0.0114679
102.028480726,3.74038,0.0277704,0.000565477,0.0143536,2.3398,0.619222,0.0506466,1.80081,0.125043,0.0750448,0.085021,0.0184788
102.074920635,4.13003,0.0392496,0.0144344,0.0153614,2.20915,0.714406,0.0529582,1.55578,0.0938648,0.0333855,0.0473301,0.0245486
102.121360544,4.35653,0.0293975,0.116284,0.0169467,2.08488,0.880591,0.0813469,0.853784,0.0656865,0.0088026,0.0370648,0.0379109
102.167800454,4.44049,0.012254,0.162352,0.0128442,2.20564,0.699212,0.070305,0.585115,0.0599579,0.0114864,0.0211656,0.0201954
102.214240363,4.4743,0.0173106,0.211327,0.00329873,2.29086,0.459062,0.130855,0.60468,0.17833,0.0102384,0.00229377,0.000566721
102.260680272,4.3709,0.0325553,0.144235,0,2.28269,0.410556,0.141775,0.548562,0.29283,0.0519342,0,0
102.307120181,4.35394,0.039578,0.138316,0,2.00206,0.343661,0.0802649,0.698383,0.368641,0.229454,0.0247141,0.0322282
102.353560091,4.42294,0.0027526,0.129795,0,1.90035,0.152575,0.0393976,0.736393,0.195627,0.552804,0.0518691,0.0273341
102.400000000,4.30966,0.015638,0.0610594,0,1.7831,0.179928,0.100207,0.36396,0.108621,1.52764,0.121905,0.0368823
102.446439909,4.10702,0.0121309,0.022722,0.0606676,1.7132,0.186286,0.0996429,0.281804,0.0254138,2.2202,0.140606,0.00929946
102.492879819,3.96342,0.0407043,0,0.0390011,1.69091,0.164284,0.0254814,0.342369,0.0753093,2.63011,0.212024,0.000158684
102.539319728,4.01913,0.0512104,0,0,1.79857,0.0521839,0.0101413,0.324786,0.148562,2.56506,0.157366,0.0266538
102.585759637,3.91999,0.00226034,0.0126953,0.00158037,1.90833,0.0467315,0.00842037,0.147221,0.0513721,2.50557,0.212621,0.024951
102.632199546,3.39679,0.0292579,0.119751,0.00569371,1.79193,0.0443683,0.0112081,0.0344257,0.226349,2.86597,0.0830624,0.0222869
102.678639456,2.79022,0.0514333,0.340023,0.0074745,1.6384,0.0430511,0.0616179,0.0340257,0.34219,3.1671,0.0962214,0
102.725079365,2.92354,0.00123187,0.752658,0.0155276,1.53867,0.0233914,0.0972964,0.156831,0.512409,2.80242,0.11944,0.0285034
102.771519274,3.17819,0.00220201,0.831699,0.00989381,1.47687,0.0162608,0.0752869,0.425061,0.584631,2.17859,0.198368,0.0529563
102.817959184,3.31226,0.00194823,0.920073,0.00874581,1.35165,0.0180502,0.066221,0.401296,0.547057,1.8982,0.175429,0.0517622
102.864399093,3.33992,0.104383,0.798857,0.0103413,1.24637,0.0100191,0.0694238,0.95171,0.339675,1.94566,0.141402,0.0287503
102.910839002,2.94493,0.829829,0.905336,0.00985506,1.00106,0.00545311,0.0824079,1.47333,0.174578,1.74986,0.238189,0.00735117
102.957278912,2.5525,0.869141,1.26223,0.00661536,0.770252,0.00157762,0.100913,1.9522,0.0146778,1.19394,0.193592,0.031391
103.003718821,2.63276,0.854022,1.43607,0,0.801658,0.00134851,0.0697183,2.3558,0.0098483,0.494747,0.159125,0.0326314
103.050158730,2.95827,0.771318,1.51037,0,0.766134,0.00887812,0.0542296,2.55262,0.00440947,0.471626,0.167312,0.02527
103.096598639,3.24703,0.708351,1.59619,0.000364377,0.834495,0.0143863,0.048896,2.58348,0.011848,0.556509,0.0905577,0.00740646
103.143038549,3.40999,0.421228,1.68866,0.00132506,1.08077,0,0.0537653,2.35147,0.168839,0.677327,0.033843,0.0161098
103.189478458,3.44679,0.00316177,1.94999,0,1.32448,0.0043878,0.223288,2.01077,0.200328,0.297625,0.147621,0.0306674
103.235918367,3.26673,0.00322575,2.26529,0,1.37464,0.0151246,0.237584,1.71577,0.105181,0.0877525,0.271211,0.0486204
103.282358277,3.20963,0.0193654,2.0714,0,1.3883,0.0142626,0.0780167,1.95063,0.103783,0.016273,0.324429,0.121515
103.328798186,3.35013,0.013164,1.41137,0,1.51709,0.015986,0.187232,1.71809,0.260894,0.107911,0.258309,0.180524
103.375238095,3.35998,0,0.874863,0,1.74381,0.126667,0.791956,1.33818,0.339824,0.0844203,0.176855,0.185088
103.421678005,3.16477,0.000932944,0.726718,0,1.74129,1.11503,1.11324,1.14077,0.25366,0.0373722,0.0731398,0.135216
103.468117914,3.29915,0.022579,0.762168,0,1.66566,1.45854,1.13743,0.0680087,0.181058,0.0808304,0.0423374,0.117157
103.514557823,3.39591,0.112183,0.457323,0.0264703,1.37085,2.06796,0.319615,0,0.409405,0.395982,0.00222974,0.0589887
103.560997732,3.1213,0.101618,0.21958,0.0478656,1.24993,2.56868,0.0112436,0,0.626046,0.482538,0.00244476,0.0659735
103.607437642,2.85849,0.0700281,0.204015,0.0145185,1.53802,2.62986,0.00429944,0,0.6929,0.583452,0.002211,0.0889891
103.653877551,2.80131,0.0692319,0.199992,0.014151,1.80568,2.60939,0.00618554,0,0.645855,0.548324,0.0125454,0.09278
103.700317460,2.70101,0.19749,0.220739,0.0140205,2.19673,2.73597,0.00832604,0.134682,0.475481,0.365546,0.0350229,0.0954654
103.746757370,2.86172,0.135435,0.301735,0.0121031,2.34828,2.55875,0.0178706,0.2452,0.375146,0.323287,0.0411684,0.0310423
103.793197279,2.85786,0.212366,0.334161,0.0138126,2.55976,2.29845,0.0179872,0.431919,0.321806,0.209212,0.0403258,0.0102799
103.839637188,2.71025,0.415577,0.35489,0.00910155,2.58023,2.31815,0.0199095,0.612256,0.312142,0.0337784,0.0437007,0.0269061
103.886077098,2.837,0.512557,0.346279,0.00621529,2.28925,2.23417,0,0.66722,0.255622,0.008995,0.0429444,0.0749504
103.932517007,2.91432,0.278613,0.252131,0.000145392,2.01042,2.48071,0.0252176,0.780932,0.149551,0.0114461,0.0399738,0.101893
103.978956916,3.0358,3.94611e-05,0.182886,0,2.03517,2.45745,0.0452911,1.12427,0.0052366,0.0138893,0.0327052,0.051987
104.025396825,3.0711,0.000340573,0.152927,0,1.72178,2.40828,0.0564178,1.43781,0.0288808,0.0124181,0.0197938,0.0294205
104.071836735,3.21933,0.00092996,0.358486,0.082376,1.06012,1.39882,0.0424784,1.72836,0.279118,0.00736577,0.014914,0.0204423
104.118276644,3.0323,0.00192325,0.289559,0.0727106,1.00886,0.619797,0.0357475,2.0138,0.532697,0.0301893,0.0352973,0.0591999
104.164716553,3.2969,0.00216952,0.2547,0.0699869,1.0807,0.112998,0.0303708,2.0229,0.471831,0.0284882,0.0447375,0.0473453
104.211156463,3.61745,0.00196723,0.373731,0.0435651,1.14149,0.167776,0.10861,1.99905,0.300563,0.00747123,0.0709189,0.0320362
104.257596372,3.81084,0.00215192,0.756049,0.00555878,1.3893,0.0236167,0.187893,1.93575,0.195779,0.00502758,0.137258,0.0477495
104.304036281,3.70633,0.00283959,0.880174,0,1.59691,0.0310917,0.121212,1.96342,0.282395,0.00863811,0.0679118,0.0366066
104.350476190,3.7035,0.00246084,0.684152,0,1.51347,0.0169266,0.0479557,1.96315,0.494828,0.0432952,0.00643417,0.0322542
104.396916100,3.54704,0.00250135,0.573575,0,1.55842,0.012132,0.0475122,1.87874,0.476799,0.0658255,0.40676,0.041384
104.443356009,3.28244,0.00274384,0.534754,0,1.89467,0.00547234,0.125092,2.13828,0.33192,0.0711037,0.797829,0.0395541
104.489795918,3.56437,0.00268936,0.649105,0,2.10723,0.00844513,0.116261,1.80844,0.207704,0.0913456,0.622412,0.0323168
104.536235828,3.76919,0.00241492,0.671229,0,2.29589,0.0226765,0.0784001,1.90042,0.0733584,0.0743485,0.302454,0.0268746
104.582675737,3.95926,0.00249165,0.510334,0,2.35091,0.0135876,0.0799767,1.88362,0.00665619,0.0410783,0.381766,0.0477093
104.629115646,4.11037,0.0021727,0.214322,0.00230303,2.11028,0.00806866,0.238387,1.45752,0,0.0113417,0.538426,0.00462558
104.675555556,4.01807,0.00203827,0.206763,0.0254949,1.56482,0.153592,1.01202,0.672866,0.105181,0.738352,0.528026,0.0258128
104.721995465,3.44113,0,0.157271,0.318404,0.921782,1.24453,1.49618,0.0185547,0.165302,1.58591,0.481097,0.0226305
104.768435374,2.56207,0.027006,0.104931,0.585128,0.790386,1.56978,1.11016,0.22521,0.213675,1.76141,0.237601,0.0152866
104.814875283,2.57181,0.0535572,0.231941,0.755919,0.94119,1.81148,0.52329,0.511316,0.0698187,1.74835,0.0542112,0.0103043
104.861315193,2.50708,0.11996,0.665872,0.531448,1.24638,1.50401,0.141719,0.7783,0.169189,1.58701,0.0734382,0.00493964
104.907755102,1.52582,0.702727,0.924716,0.183723,1.76451,0.45144,0.372742,1.02879,0.15258,1.38194,1.68063,0
104.954195011,0.330864,0.896297,0.507784,0.0381444,1.63625,0.161249,0.343745,1.11448,0.272643,0.172335,3.17796,0.0642308
105.000634921,0.0918915,0.673772,0.708354,0.132039,1.55016,0.248499,0.120472,1.47288,0.101062,0.0133065,3.46132,0.0514804
105.047074830,0.0472474,0.429093,0.920659,0.146443,1.33406,0.0965456,0,1.81505,0.0587506,0.00853088,3.74841,0
105.093514739,0.131512,0.0678582,1.21102,0.096732,1.00096,0.394176,0.000411298,1.97875,0.0401668,0.00617581,3.97663,0
105.139954649,0.244631,0.0252735,1.3164,0.0235966,0.815759,0.654674,0.000254891,1.89311,0,0.00530247,4.10292,0.072805
105.186394558,0.376268,0.0299123,1.26755,0,0.776249,0.810968,0.00598813,1.88383,0,0.00654237,4.13415,0.137144
105.232834467,0.396406,0.0538194,1.10626,0,0.550786,1.11896,0.0243338,2.03627,0.01178,0.0236712,4.09039,0.145114
105.279274376,0.369277,0.0698218,1.05852,0.121241,0.208091,1.36394,0.0360507,2.14074,0,0.0115644,4.04667,0.035225
105.325714286,0.232687,0.0776673,0.951305,0.00645655,0.142234,1.45052,0.0271263,2.31345,0.0262499,0.00651256,4.09826,0.00951902
105.372154195,0.0726158,0.122271,0.719277,0.0175559,0.103506,1.62505,0.0103942,2.41371,0.0608215,0.00508293,4.15555,0
105.418594104,0.103727,0.157904,0.447187,0.0166273,0.120581,1.73804,0,2.33992,0.00117067,0.0788917,4.20783,0
105.465034014,0.209046,0.139301,0.360142,0.139348,0.293936,1.3352,0,2.2855,0,0.118455,4.12961,0
105.511473923,0.188123,0.0877718,0.425409,0.192498,0.568012,0.666351,0.0166942,2.4655,0.0103094,0.1714,3.74186,0
105.557913832,0,0.0603089,0.863405,0.140606,0.589979,0.548591,0.0161613,2.61788,0.0571341,0.089892,3.37869,0
105.604353741,0,0.0599714,1.42313,0.00455766,0.523553,0.455224,0.0315135,2.80532,0.0500826,0.0797532,3.45649,0
105.650793651,0,0.0547382,1.92359,0.0120209,0.422354,0.39858,0.0311467,3.01039,0,0.0274985,3.39742,0
105.697233560,0,0.0460992,2.15096,0.00955336,0.201825,0.381402,0.0413271,3.2037,0,0.0170303,3.41341,0
105.743673469,0,0.0353043,2.19962,0.00456175,0.00622525,0.479117,0.152344,3.23356,0,0.0157003,3.55276,0.00599073
105.790113379,0,0.0325759,2.20094,0.00149889,0,0.483467,0.222972,3.1179,0,0.0144719,3.84188,0.0752087
105.836553288,0.000423367,0.036401,2.29806,0.0245155,0,0.484563,0.225011,2.83426,0,0.0116721,3.9673,0.00119076
105.882993197,0.000674398,0.0407229,2.36608,0,0.00576771,0.515507,0.220195,2.62295,0.000440713,0.00764892,4.01084,0.0226387
105.929433107,0.000665665,0.117434,2.45932,0,0.00720376,0.531807,0.257071,2.63075,0.0319885,0.00897716,3.95841,0.0379322
105.975873016,0.000803595,0.220624,2.44997,0,0.0210384,0.569506,0.252667,2.66294,0.0306615,0.0150883,3.91832,0.0174808
106.022312925,0.000634662,0.20367,2.49681,0.00140091,0.0233032,0.554043,0.119664,2.79434,0.0106578,0.0172274,3.94475,0.0379595
106.068752834,0.000538734,0.0372122,2.44409,0,0.0268729,0.517952,0.0666623,2.87573,0.0299716,0.0177073,3.92241,0.0457963
106.115192744,0.00028642,0.0556927,2.10497,0,0.211488,0.262848,0.00504082,2.88888,0.0328115,0.0179433,3.69592,0.166016
106.161632653,0,0.0650457,1.90146,0,0.313891,0.121394,0.00338918,2.80578,0.0270531,0.0178041,3.45151,0.267671
106.208072562,0,0.0737112,1.82951,0,0.338098,0.19395,0.0161455,2.8512,0.0157642,0.0172179,3.32134,0.282191
106.254512472,9.75068e-05,0.103732,1.76945,0,0.328688,0.191529,0.0171847,2.89102,0,0.0165707,3.40342,0.25459
106.300952381,0.000651223,0.0807089,1.94349,0,0.210894,0.344058,0.00538598,2.72189,0.0157392,0.0142586,3.46337,0.217433
106.347392290,0.000277345,0.0684411,2.03827,0,0.0972236,0.451136,0.0141488,2.54837,0.362068,0.0120947,3.39127,0.189413
106.393832200,0.0846614,0.044243,2.10021,0,0.00686208,0.457928,0.0235233,2.46385,0.474254,0.0124377,3.22623,0.178742
106.440272109,0.0510686,0.0293609,2.1521,0,0.00554188,0.53763,0.0288825,2.58918,0.288007,0.011587,3.26239,0.193757
106.486712018,0,0.0268707,2.00741,0,0.00874958,0.583934,0.0209795,2.76262,0.171958,0.0102958,3.35067,0.174592
106.533151927,0.00019529,0.031782,1.94118,0,0.013188,0.597727,0.00518296,2.86755,0.0406513,0.0562851,3.46841,0.158172
106.579591837,0.000548189,0.0404921,1.97425,0,0.0102934,0.645904,0.00113263,2.86893,0,0.0849739,3.44425,0.170782
106.626031746,0.000491568,0.0653894,2.31702,0.0184968,0,0.55683,0,2.78794,0,0.0666188,3.23409,0.204334
106.672471655,0.0131739,0.10309,2.3214,0.0143778,0,0.547099,0,2.84618,0,0.0135072,3.18814,0.178088
106.718911565,0.0734561,0.0603547,1.99584,0.0131589,0.0247839,0.509769,0,2.91082,0,0.0129684,3.26393,0.178238
106.765351474,0.241034,0.0250294,1.69211,0.124666,0.118869,0.543262,0,2.66576,0.00103349,0.0122877,3.2216,0.159731
106.811791383,0.381728,0.0127433,1.8281,0.347624,0.114277,0.604956,0,2.49871,0.00135291,0.0117179,3.17363,0.159457
106.858231293,0.0882685,0.0494797,1.98185,0.239476,0.045056,0.455921,0,2.73383,0.000447019,0.0119761,3.23403,0.141683
106.904671202,0.469828,0.523187,0.949867,0.949854,0.12579,0.29198,0.166942,2.66069,0,0.241866,2.3876,0.0256929
106.951111111,0.422845,1.32487,0.40615,1.15054,0.220382,0.0725982,0.275147,2.2336,0,0.338326,1.98555,0
106.997551020,0.43493,2.05501,0.193871,1.09126,0.117817,0.198917,0.138641,2.07519,0.00247499,0.123234,1.7884,0
107.043990930,0.389314,2.13096,0.343432,0.994126,0.0655191,0.376517,0.105289,1.96679,0,0.142674,1.3629,0
107.090430839,0.302789,1.59402,0.944677,1.22647,0.0132772,0.292627,0.241156,1.53381,0,0.101207,1.33308,0
107.136870748,0.129899,0.495014,1.20347,1.81112,0.040919,0.0723671,0.159723,1.12581,0.025355,0.201374,1.30711,0.0631644
107.183310658,0.000267461,0.0152475,0.813731,1.83971,1.45192,0.0694994,0.0701106,0.922755,0.238216,0.604782,1.41524,0.00591302
107.229750567,0.00051409,0.179681,0.730709,1.00801,2.256,0.0283653,0.0401784,0.465175,0.427239,0.441171,1.22554,0
107.276190476,0.0857868,0.770958,0.434526,0.175535,2.32997,0.00730744,0.0940474,0.526392,0.43484,0.164139,1.48694,0
107.322630385,0.0473327,1.05536,0.168965,0.151574,1.88695,0.663098,0.0661395,0.772443,0.357906,0.0687381,1.93265,0
107.369070295,0.147146,0.874519,0.121063,0.138728,1.13614,1.77918,0.0177142,0.914146,0.183061,0.0126228,2.18331,0.296943
107.415510204,0.20849,0.323733,0.0445173,0.0164361,0.960104,2.5316,0.0209192,0.996473,0.0268576,0.0142836,2.08015,0.575491
107.461950113,0.606354,0.0269351,0.0218552,0.0570198,0.71091,2.78194,0.016651,0.897246,0.204634,0.0136686,1.66089,0.739379
107.508390023,0.411599,0.0689625,0.25898,0.192975,0.492584,2.88366,0.00927553,0.839378,0.402333,0.0120781,1.36558,0.750388
107.554829932,0.304244,0.179177,0.521924,0.166084,0.214708,2.74373,0.00761773,0.986564,0.41224,0.012194,1.46015,0.596605
107.601269841,0.722644,0.0837461,0.436952,0.166929,0.0115694,3.08076,0.0194002,1.10428,0.216399,0.0144924,2.02277,0.191178
107.647709751,0.776918,0.0197875,0.526478,0.132069,0.0131689,3.36678,0.0148664,0.981705,0.00854676,0.0127177,2.51702,0.090335
107.694149660,0.875561,0,0.627981,0.0884627,0.0321522,3.40787,0.0184906,0.85228,0,0.0120346,2.60864,0.0093661
107.740589569,1.04565,0.0128616,0.547478,0.108467,0.0533228,3.40323,0.00532181,0.690797,0,0.0116375,2.64327,0.00588336
107.787029478,1.18513,0.00192094,0.442674,0.0544909,0.02285,3.4161,0,0.545053,0.0126771,0.0107792,2.71646,0.002086
107.833469388,1.18815,0.00734404,0.496222,0.055069,0.0137184,3.32876,0.0130302,0.596994,0.0258079,0.00852714,2.75968,0
107.879909297,1.11079,0.0195315,0.616545,0.0514819,0.00762609,3.28461,0.0435482,0.7132,0,0.00580219,2.72976,0
107.926349206,1.30456,0.0286126,0.491577,0.0510334,0,3.26721,0.0513834,0.870028,0,0.0168846,2.715,0
107.972789116,1.3824,0.0431094,0.192922,0.0535907,0,3.17725,0.0478937,0.973805,0,0.0095575,2.47268,0
108.019229025,1.48464,0.0282647,0.0385274,0.0478729,0,3.11134,0.0398759,1.02278,0,0.0104791,2.42948,0
108.065668934,1.58525,0.0251661,0.14027,0.0768186,0,3.23837,0.0168992,0.784421,0.025388,0.0139553,2.24963,0
108.112108844,1.194,0.0813382,0.284712,0.0972764,0.0164049,3.39923,0.0890761,0.352903,0.252779,0.0851697,2.11168,0
108.158548753,1.1422,0.0902349,0.296506,0.0484364,0.0237523,3.34322,0.2053,0.0317706,0.034982,0.838279,1.99565,0
108.204988662,1.27015,0.0369873,0.377022,0.0220467,0.00846034,3.36309,0.281635,0.0319982,0.0259129,1.224,1.78047,0
108.251428571,1.51838,0.00575024,0.735991,0.0317955,0,3.51338,0.343592,0.0325327,0.0257267,1.43064,1.61564,0.0553455
108.297868481,1.52682,0.00476722,0.764756,0.0380076,0,3.47651,0.42769,0.0280203,0.00841903,1.38673,1.78135,0.0909453
108.344308390,1.46103,0.0029886,0.836206,0.0448155,0,3.66669,0.387799,0.022818,0.0325421,1.34974,1.78206,0.169393
108.390748299,1.5483,0.00226456,0.813941,0.0467542,0,3.8119,0.306962,0.0632887,0.0185402,1.21569,1.70879,0.145449
108.437188209,1.72116,0.00245993,0.715331,0.0368933,0,3.67749,0.196072,0.0658533,0,0.965158,1.53344,0.0934232
108.483628118,1.6709,0.0619348,0.778618,0.0372486,0,3.57471,0.0925838,0.046183,0,0.595975,1.62798,0.00108798
108.530068027,1.58627,0.401218,0.833057,0.0417219,0,3.44729,0.042041,0.0644965,0.027932,0.513439,1.68057,0.0645344
108.576507937,1.30424,0.480489,0.904424,0.0371862,0,3.5431,0.0599075,0.0734413,0.0266547,0.470845,1.86691,0.0571506
108.622947846,0.64295,0.278391,1.20076,0.0139806,0.00282521,3.25239,0.216943,0.0344142,0.00299676,0.611092,1.66642,0
